X_0,Y_0,X_20,Y_20,X_40,Y_40,X_ICE,Y_ICE
269.18608748683886,4.31325562699989,268.8475379805001,4.889540816925162,269.01925696141905,5.465815181205031,269.02046600455725,5.893401110242095
271.05726582271063,4.381783766632182,270.71869671026695,4.951135130681166,270.8904287619226,5.532032045545222,270.8916465188852,5.962699674971745
272.9284376232141,4.448000630972373,272.58986415385823,5.015811144826628,272.76159402705775,5.5959376345933265,272.7628357470375,6.035079940090867
274.79961813754204,4.517299195702023,274.4610250620812,5.0781758836799895,274.63277889829783,5.666777049517705,274.6340206182776,6.105919355015246
276.6707899380455,4.583516060042214,276.332181613392,5.13899977233865,276.50396159108186,5.736846039344712,276.5052207387105,6.182151745621169
278.54196827391735,4.652044199674492,278.20337084154426,5.211380037457744,278.37517260379525,5.816930555437466,278.3764208591433,6.258384136227093
280.4131466097892,4.720572339306784,280.0745600696966,5.283760302576852,280.24637708114034,5.894703796238119,280.24764494259335,6.34309120290402
282.28432712411706,4.78987090403642,281.94577108241,5.363844818669605,282.11758155848537,5.972477037038772,282.11887338295554,6.429339119775676
284.1555185307255,4.863021594252899,283.8169646674745,5.437765933983442,283.9887707866377,6.044857302157865,283.99009310949333,6.512505336257874
286.0267034019656,4.933861009177264,285.6881626094513,5.5132278994920085,285.8599839778072,6.125712243347991,285.8613259067678,6.600294103324259
287.8978969870302,5.007782124491101,287.5593692652524,5.591771565390019,287.73120370434503,6.2088784598301885,287.73253038411286,6.678067344124912
289.76909928591914,5.084784940194396,289.4305693856853,5.6680039559959425,289.6024408585317,6.298208077091303,289.60375011065065,6.761233560607124
291.6403015848081,5.161787755897677,291.301786933767,5.750399747380783,291.47366929889387,6.384455993962959,291.4749829079251,6.849022327673495
293.51150170524096,5.238020146503601,293.1730023033926,5.8320251136682515,293.3448999177122,6.471474335931987,293.3462091698312,6.934499819447794
295.38269964721775,5.313482112012167,295.04422856529874,5.91750260544255,295.2161305365305,6.558492677901,295.21743325328123,7.019206886124721
